account_id,customer_id,account_type,account_status,account_balance,open_date,branch_id
ACC0004610,CUST004795,Savings,Dormant,7594.34,2021-01-16,BR0002
ACC0004611,CUST003932,Chequing,Active,6940.35,2023-12-23,BR0076
ACC0004612,CUST003696,Savings,Active,5061.34,2020-11-29,BR0065
ACC0004613,CUST001098,Line of Credit,Active,4870.96,2019-09-30,BR0031
ACC0004614,CUST003211,Savings,Active,14037.33,2025-09-06,BR0031
ACC0004615,CUST002548,Chequing,Active,9220.88,2022-04-07,BR0006
ACC0004616,CUST001177,Savings,Active,9052.59,2018-09-24,BR0010
ACC0004617,CUST004432,Savings,Active,11220.42,2023-12-10,BR0069
ACC0004618,CUST004885,Savings,Active,5948.2,2021-08-08,BR0086
ACC0004619,CUST004293,Savings,Active,16129.05,2019-09-03,BR0022
ACC0004620,CUST000238,Savings,Dormant,8307.34,2018-04-15,BR0040
ACC0004621,CUST001381,Chequing,Active,7374.92,2025-01-28,BR0072
ACC0004622,CUST000423,Line of Credit,Active,8247.08,2025-02-05,BR0052
ACC0004623,CUST003478,Line of Credit,Dormant,5777.95,2019-07-09,BR0056
ACC0004624,CUST002542,Line of Credit,Active,4552.05,2026-04-12,BR0096
ACC0004625,CUST001983,Line of Credit,Active,12698.82,2024-09-13,BR0020
ACC0004626,CUST001590,Savings,Active,3229.27,2021-04-30,BR0091
ACC0004627,CUST001375,Savings,Active,3418.67,2019-12-29,BR0002
ACC0004628,CUST004183,Line of Credit,Active,6458.3,2018-10-17,BR0063
ACC0004629,CUST000338,Line of Credit,Active,3985.87,2023-03-28,BR0024
ACC0004630,CUST004425,Savings,Dormant,2216.64,2024-05-08,BR0005
ACC0004631,CUST002026,Savings,Active,3340.27,2023-08-06,BR0038
ACC0004632,CUST001498,Chequing,Active,4059.71,2024-01-11,BR0006
ACC0004633,CUST002640,Line of Credit,Active,8523.92,2024-10-26,BR0016
ACC0004634,CUST001015,Chequing,Active,6160.91,2024-05-09,BR0027
ACC0004635,CUST000538,Chequing,Active,11500.62,2023-10-06,BR0088
ACC0004636,CUST004465,Chequing,Active,3217.3,2019-02-16,BR0050
ACC0004637,CUST004944,Chequing,Active,3594.14,2021-08-31,BR0037
ACC0004638,CUST004792,Chequing,Active,7782.82,2024-03-28,BR0096
ACC0004639,CUST003119,Savings,Active,4430.4,2018-09-05,BR0017
ACC0004640,CUST001328,Chequing,Active,5598.7,2022-07-31,BR0063
ACC0004641,CUST000719,Chequing,Active,3368.42,2024-07-28,BR0054
ACC0004642,CUST001429,Line of Credit,Active,3214.93,2025-05-29,BR0017
ACC0004643,CUST003258,Savings,Active,4325.35,2022-09-28,BR0082
ACC0004644,CUST001945,Savings,Active,11881.42,2020-06-15,BR0088
ACC0004645,CUST003604,Line of Credit,Dormant,2717.61,2020-09-13,BR0047
ACC0004646,CUST003246,Chequing,Dormant,12657.77,2020-02-16,BR0057
ACC0004647,CUST002419,Line of Credit,Active,11254.67,2021-02-12,BR0051
ACC0004648,CUST000356,Savings,Active,5052.62,2022-11-04,BR0046
ACC0004649,CUST002120,Chequing,Active,6924.8,2025-04-08,BR0015
ACC0004650,CUST003876,Line of Credit,Active,8151.07,2019-09-21,BR0078
ACC0004651,CUST001031,Chequing,Active,9958.22,2024-12-30,BR0012
ACC0004652,CUST004778,Chequing,Active,3591.38,2020-08-30,BR0026
ACC0004653,CUST004687,Chequing,Dormant,10617.65,2023-12-19,BR0038
ACC0004654,CUST001375,Line of Credit,Active,7256.72,2023-11-07,BR0016
ACC0004655,CUST002678,Chequing,Active,3765.44,2025-04-05,BR0001
ACC0004656,CUST004344,Savings,Active,7303.26,2024-02-24,BR0100
ACC0004657,CUST001301,Chequing,Active,3738.56,2018-12-28,BR0015
ACC0004658,CUST001283,Chequing,Active,6779.52,2020-06-22,BR0060
ACC0004659,CUST001867,Savings,Active,5194.81,2022-02-05,BR0019
ACC0004660,CUST003071,Line of Credit,Active,7531.45,2018-12-10,BR0036
ACC0004661,CUST000137,Chequing,Active,7788.41,2025-03-30,BR0063
ACC0004662,CUST001021,Savings,Active,13621.78,2022-05-16,BR0051
ACC0004663,CUST001225,Line of Credit,Active,9634.28,2025-08-26,BR0047
ACC0004664,CUST002244,Chequing,Active,8689.86,2022-07-25,BR0056
ACC0004665,CUST001770,Chequing,Active,2123.17,2023-03-20,BR0081
ACC0004666,CUST002858,Chequing,Active,11667.79,2019-07-15,BR0069
ACC0004667,CUST003985,Savings,Active,5330.24,2021-07-25,BR0066
ACC0004668,CUST002263,Savings,Dormant,3370.68,2019-09-06,BR0079
ACC0004669,CUST000414,Savings,Active,19526.3,2024-12-05,BR0048
ACC0004670,CUST000590,Savings,Active,4427.38,2023-12-19,BR0095
ACC0004671,CUST000228,Line of Credit,Active,14443.5,2023-03-24,BR0087
ACC0004672,CUST004379,Line of Credit,Active,8211.41,2024-09-19,BR0009
ACC0004673,CUST000599,Line of Credit,Active,9253.27,2026-01-05,BR0018
ACC0004674,CUST004440,Line of Credit,Active,6814.07,2025-01-08,BR0094
ACC0004675,CUST004765,Savings,Active,3831.75,2024-03-03,BR0029
ACC0004676,CUST003078,Savings,Active,10272.54,2019-04-25,BR0034
ACC0004677,CUST002585,Chequing,Active,7875.53,2024-11-20,BR0038
ACC0004678,CUST001679,Chequing,Active,7809.41,2020-05-24,BR0011
ACC0004679,CUST004497,Savings,Active,7173.73,2019-05-16,BR0083
ACC0004680,CUST000706,Line of Credit,Active,5873.09,2022-03-15,BR0009
ACC0004681,CUST000240,Savings,Active,10314.1,2024-09-27,BR0060
ACC0004682,CUST003881,Savings,Active,9112.99,2023-03-25,BR0001
ACC0004683,CUST001345,Chequing,Active,10963.83,2025-04-01,BR0088
ACC0004684,CUST000503,Line of Credit,Active,6032.71,2025-01-18,BR0075
ACC0004685,CUST001098,Line of Credit,Active,5742.5,2024-09-23,BR0005
ACC0004686,CUST000026,Chequing,Active,4915.73,2025-02-13,BR0095
ACC0004687,CUST004627,Savings,Active,7293.15,2021-08-24,BR0091
ACC0004688,CUST004187,Savings,Active,2197.0,2022-02-23,BR0094
ACC0004689,CUST004329,Chequing,Active,24785.41,2021-02-06,BR0066
ACC0004690,CUST004913,Savings,Active,4601.94,2021-01-07,BR0057
ACC0004691,CUST003253,Savings,Active,13362.7,2025-09-01,BR0091
ACC0004692,CUST000257,Line of Credit,Active,5257.68,2020-08-15,BR0065
ACC0004693,CUST002799,Chequing,Active,9558.16,2020-04-10,BR0025
ACC0004694,CUST003275,Chequing,Active,16904.22,2020-09-24,BR0040
ACC0004695,CUST003303,Chequing,Active,9257.68,2021-02-03,BR0083
ACC0004696,CUST003349,Line of Credit,Active,16365.81,2021-02-09,BR0060
ACC0004697,CUST002130,Savings,Closed,12926.33,2024-10-01,BR0095
ACC0004698,CUST000223,Line of Credit,Active,3664.49,2018-12-14,BR0061
ACC0004699,CUST001455,Chequing,Active,10364.59,2022-11-07,BR0065
ACC0004700,CUST003710,Line of Credit,Active,8443.45,2021-02-27,BR0069
ACC0004701,CUST003319,Line of Credit,Active,4368.41,2023-09-05,BR0034
ACC0004702,CUST000257,Line of Credit,Active,12309.55,2024-08-17,BR0019
ACC0004703,CUST002494,Chequing,Active,3149.24,2026-03-14,BR0018
ACC0004704,CUST000686,Chequing,Active,11867.88,2021-07-13,BR0093
ACC0004705,CUST000306,Chequing,Active,10441.79,2021-04-28,BR0065
ACC0004706,CUST004239,Chequing,Active,7383.29,2018-11-02,BR0072
ACC0004707,CUST003048,Chequing,Active,4745.92,2023-01-02,BR0085
ACC0004708,CUST000047,Line of Credit,Dormant,10282.07,2023-01-14,BR0002
ACC0004709,CUST004434,Savings,Active,1735.24,2022-12-05,BR0063
ACC0004710,CUST003178,Line of Credit,Active,4186.86,2019-12-19,BR0003
ACC0004711,CUST004571,Line of Credit,Active,6876.69,2020-03-08,BR0023
ACC0004712,CUST002876,Chequing,Active,7386.8,2025-11-19,BR0099
ACC0004713,CUST004919,Savings,Active,4253.99,2021-11-17,BR0064
ACC0004714,CUST004442,Line of Credit,Active,4321.8,2020-09-16,BR0008
ACC0004715,CUST001672,Line of Credit,Active,9426.24,2019-10-12,BR0036
ACC0004716,CUST000832,Savings,Active,3734.59,2023-07-01,BR0043
ACC0004717,CUST002987,Chequing,Active,5536.56,2018-09-01,BR0033
ACC0004718,CUST002996,Line of Credit,Active,3138.75,2025-05-09,BR0037
ACC0004719,CUST001882,Chequing,Active,7102.63,2023-04-16,BR0009
ACC0004720,CUST003014,Line of Credit,Active,6093.26,2020-06-15,BR0014
ACC0004721,CUST001438,Chequing,Active,1623.59,2021-03-25,BR0067
ACC0004722,CUST003632,Savings,Active,2721.32,2021-06-25,BR0049
ACC0004723,CUST001564,Chequing,Active,13833.26,2019-07-25,BR0034
ACC0004724,CUST001205,Line of Credit,Active,4481.95,2020-11-28,BR0039
ACC0004725,CUST001977,Line of Credit,Active,8569.51,2024-08-25,BR0060
ACC0004726,CUST004724,Savings,Active,3570.39,2026-05-18,BR0015
ACC0004727,CUST001300,Chequing,Active,14970.5,2022-04-13,BR0040
ACC0004728,CUST001511,Savings,Active,2091.38,2019-05-23,BR0045
ACC0004729,CUST002832,Line of Credit,Active,13068.98,2018-06-14,BR0083
ACC0004730,CUST004816,Savings,Active,7371.96,2023-06-13,BR0054
ACC0004731,CUST004475,Chequing,Active,10131.08,2019-11-12,BR0064
ACC0004732,CUST000908,Chequing,Dormant,13947.81,2025-09-08,BR0054
ACC0004733,CUST004973,Chequing,Active,8028.52,2020-02-22,BR0071
ACC0004734,CUST000703,Savings,Active,17174.33,2019-05-30,BR0070
ACC0004735,CUST000732,Line of Credit,Active,13820.86,2025-12-24,BR0063
ACC0004736,CUST000597,Chequing,Active,9949.25,2022-04-08,BR0041
ACC0004737,CUST002943,Savings,Active,12604.41,2018-08-18,BR0086
ACC0004738,CUST003800,Savings,Active,6952.36,2023-02-13,BR0069
ACC0004739,CUST003482,Savings,Active,3854.95,2020-02-20,BR0026
ACC0004740,CUST003242,Chequing,Active,22830.67,2023-07-26,BR0009
ACC0004741,CUST003271,Chequing,Active,7237.98,2018-08-11,BR0049
ACC0004742,CUST001512,Chequing,Active,8255.98,2019-11-23,BR0079
ACC0004743,CUST000577,Chequing,Active,2817.97,2021-12-13,BR0054
ACC0004744,CUST000711,Line of Credit,Active,14430.42,2020-05-04,BR0031
ACC0004745,CUST000754,Chequing,Active,8126.58,2023-04-28,BR0014
ACC0004746,CUST000198,Line of Credit,Dormant,9421.18,2022-12-16,BR0026
ACC0004747,CUST001613,Line of Credit,Active,10159.26,2026-02-03,BR0065
ACC0004748,CUST003330,Chequing,Active,4402.58,2019-01-12,BR0064
ACC0004749,CUST004441,Line of Credit,Active,14213.17,2026-04-22,BR0073
ACC0004750,CUST000199,Chequing,Active,8640.29,2025-12-24,BR0071
ACC0004751,CUST000670,Savings,Active,1705.48,2023-08-17,BR0100
ACC0004752,CUST003515,Chequing,Active,12632.69,2026-02-25,BR0047
ACC0004753,CUST001433,Savings,Active,6566.19,2019-12-22,BR0026
ACC0004754,CUST004557,Chequing,Active,4705.37,2025-11-11,BR0080
ACC0004755,CUST000009,Chequing,Active,2258.55,2025-05-17,BR0047
ACC0004756,CUST004344,Line of Credit,Active,5539.06,2018-11-17,BR0043
ACC0004757,CUST000835,Chequing,Active,5165.36,2023-10-27,BR0022
ACC0004758,CUST000780,Line of Credit,Active,13408.45,2022-06-03,BR0042
ACC0004759,CUST003877,Line of Credit,Dormant,4913.15,2024-12-12,BR0061
ACC0004760,CUST004924,Chequing,Active,2603.54,2021-02-10,BR0007
ACC0004761,CUST003712,Chequing,Active,9478.97,2022-09-13,BR0093
ACC0004762,CUST004348,Chequing,Active,13789.54,2023-12-31,BR0061
ACC0004763,CUST000339,Chequing,Dormant,5768.45,2019-10-02,BR0004
ACC0004764,CUST004917,Savings,Active,19065.86,2020-05-03,BR0001
ACC0004765,CUST003993,Chequing,Active,12543.71,2026-04-08,BR0016
ACC0004766,CUST002904,Line of Credit,Active,14475.93,2019-07-06,BR0013
ACC0004767,CUST004756,Line of Credit,Active,9323.75,2022-09-27,BR0073
ACC0004768,CUST003872,Chequing,Active,8732.46,2023-12-29,BR0060
ACC0004769,CUST001311,Chequing,Active,4776.04,2018-04-25,BR0035
ACC0004770,CUST000067,Line of Credit,Active,16714.99,2019-07-23,BR0046
ACC0004771,CUST004928,Savings,Dormant,15182.28,2026-03-31,BR0050
ACC0004772,CUST002307,Chequing,Active,16917.24,2023-09-13,BR0029
ACC0004773,CUST003666,Line of Credit,Active,6975.07,2024-08-06,BR0009
ACC0004774,CUST002958,Savings,Active,5828.68,2019-01-31,BR0022
ACC0004775,CUST003606,Savings,Active,10863.17,2022-01-07,BR0079
ACC0004776,CUST003925,Chequing,Active,5324.12,2020-09-22,BR0035
ACC0004777,CUST004972,Savings,Active,7021.17,2023-05-08,BR0012
ACC0004778,CUST001818,Chequing,Active,1864.89,2023-12-22,BR0052
ACC0004779,CUST004440,Line of Credit,Active,8281.49,2019-03-30,BR0080
ACC0004780,CUST001609,Line of Credit,Active,9931.88,2018-12-05,BR0030
ACC0004781,CUST000067,Savings,Active,14658.44,2022-03-08,BR0009
ACC0004782,CUST003037,Savings,Closed,11100.38,2022-02-28,BR0028
ACC0004783,CUST004077,Line of Credit,Active,12181.58,2021-03-29,BR0064
ACC0004784,CUST000330,Chequing,Active,18364.32,2020-10-15,BR0013
ACC0004785,CUST002863,Chequing,Active,4231.95,2020-01-09,BR0059
ACC0004786,CUST003485,Chequing,Dormant,3758.32,2023-04-16,BR0061
ACC0004787,CUST002397,Savings,Active,7950.49,2024-06-07,BR0057
ACC0004788,CUST002727,Chequing,Active,3460.67,2019-04-28,BR0026
ACC0004789,CUST003453,Chequing,Active,8602.68,2019-07-27,BR0025
ACC0004790,CUST003175,Chequing,Active,3548.49,2025-12-07,BR0010
ACC0004791,CUST003994,Savings,Active,4047.0,2025-01-04,BR0023
ACC0004792,CUST004332,Line of Credit,Active,2279.65,2019-04-05,BR0059
ACC0004793,CUST003744,Chequing,Active,8209.24,2025-06-12,BR0019
ACC0004794,CUST001045,Savings,Active,2924.28,2024-09-14,BR0044
ACC0004795,CUST000642,Chequing,Active,9578.8,2021-08-13,BR0057
ACC0004796,CUST002011,Line of Credit,Active,10493.16,2023-07-23,BR0015
ACC0004797,CUST001768,Line of Credit,Active,4546.17,2024-11-17,BR0089
ACC0004798,CUST002300,Savings,Active,11325.67,2023-03-06,BR0093
ACC0004799,CUST003305,Line of Credit,Active,10610.95,2018-04-10,BR0089
ACC0004800,CUST003514,Savings,Active,12923.0,2021-09-10,BR0002
ACC0004801,CUST001684,Line of Credit,Active,4299.81,2019-10-30,BR0054
ACC0004802,CUST003321,Chequing,Dormant,4186.92,2022-08-14,BR0038
ACC0004803,CUST003261,Chequing,Active,10178.97,2020-05-30,BR0044
ACC0004804,CUST000994,Savings,Active,7885.47,2025-05-03,BR0022
ACC0004805,CUST004969,Line of Credit,Active,8324.35,2022-04-27,BR0049
ACC0004806,CUST003043,Savings,Active,14935.49,2025-07-03,BR0080
ACC0004807,CUST004972,Savings,Active,2615.4,2021-04-07,BR0086
ACC0004808,CUST004857,Chequing,Active,11766.66,2024-02-10,BR0026
ACC0004809,CUST002863,Line of Credit,Active,10618.94,2021-02-19,BR0065
ACC0004810,CUST003255,Savings,Active,9943.65,2024-04-25,BR0025
ACC0004811,CUST002876,Line of Credit,Active,12345.44,2018-05-18,BR0047
ACC0004812,CUST003320,Savings,Active,6375.87,2020-12-15,BR0010
ACC0004813,CUST002481,Chequing,Active,3383.64,2020-12-08,BR0029
ACC0004814,CUST000387,Savings,Active,4901.63,2021-01-27,BR0035
ACC0004815,CUST001034,Savings,Active,4515.55,2022-01-13,BR0078
ACC0004816,CUST001631,Savings,Active,908.91,2019-01-11,BR0026
ACC0004817,CUST003171,Line of Credit,Active,9953.37,2026-01-30,BR0041
ACC0004818,CUST000669,Chequing,Active,5872.07,2026-01-27,BR0014
ACC0004819,CUST002744,Line of Credit,Active,6445.65,2025-02-22,BR0050
ACC0004820,CUST001936,Savings,Active,5091.46,2022-08-24,BR0045
ACC0004821,CUST002706,Chequing,Active,7041.06,2023-02-28,BR0022
ACC0004822,CUST001494,Line of Credit,Active,16167.37,2018-07-24,BR0054
ACC0004823,CUST002242,Chequing,Active,2251.92,2024-07-07,BR0016
ACC0004824,CUST003453,Savings,Active,17827.17,2021-08-05,BR0003
ACC0004825,CUST002805,Chequing,Active,8157.31,2023-06-24,BR0012
ACC0004826,CUST002962,Chequing,Active,5302.66,2024-05-30,BR0029
ACC0004827,CUST004287,Line of Credit,Active,5705.68,2019-10-12,BR0044
ACC0004828,CUST002391,Chequing,Active,4000.44,2022-09-23,BR0096
ACC0004829,CUST004118,Chequing,Active,1712.23,2023-08-20,BR0095
ACC0004830,CUST000158,Line of Credit,Active,3563.95,2018-08-19,BR0037
ACC0004831,CUST001227,Line of Credit,Active,7057.43,2018-07-01,BR0011
ACC0004832,CUST000099,Chequing,Active,6122.04,2023-05-10,BR0020
ACC0004833,CUST001019,Chequing,Active,9241.44,2023-12-03,BR0100
ACC0004834,CUST000267,Chequing,Active,5121.62,2022-10-04,BR0077
ACC0004835,CUST002695,Line of Credit,Active,4693.73,2025-10-19,BR0082
ACC0004836,CUST001966,Line of Credit,Active,21222.44,2022-06-19,BR0063
ACC0004837,CUST000312,Line of Credit,Active,4068.11,2020-06-18,BR0085
ACC0004838,CUST001998,Line of Credit,Active,4235.85,2021-07-21,BR0060
ACC0004839,CUST002815,Chequing,Active,12230.4,2022-06-02,BR0053
ACC0004840,CUST000687,Savings,Dormant,10596.52,2022-03-10,BR0036
ACC0004841,CUST004549,Savings,Active,5536.67,2023-05-20,BR0095
ACC0004842,CUST001789,Chequing,Active,11093.56,2023-01-26,BR0078
ACC0004843,CUST001487,Line of Credit,Active,7564.08,2020-04-29,BR0067
ACC0004844,CUST004912,Chequing,Active,5156.33,2022-05-19,BR0002
ACC0004845,CUST000158,Line of Credit,Active,10195.1,2026-04-13,BR0039
ACC0004846,CUST003352,Chequing,Active,7130.46,2021-02-28,BR0011
ACC0004847,CUST002240,Savings,Active,1794.69,2020-11-02,BR0066
ACC0004848,CUST004738,Savings,Active,10201.53,2025-11-01,BR0055
ACC0004849,CUST003745,Savings,Active,6523.52,2026-03-03,BR0036
ACC0004850,CUST000630,Savings,Active,15461.56,2021-12-15,BR0078
ACC0004851,CUST001046,Chequing,Active,11380.31,2022-10-27,BR0042
ACC0004852,CUST001542,Line of Credit,Active,7912.53,2025-09-01,BR0087
ACC0004853,CUST002878,Chequing,Dormant,5634.27,2021-02-19,BR0098
ACC0004854,CUST003862,Line of Credit,Dormant,7015.55,2022-02-07,BR0028
ACC0004855,CUST000831,Chequing,Active,3935.8,2024-05-07,BR0049
ACC0004856,CUST001356,Line of Credit,Active,7911.44,2021-04-14,BR0031
ACC0004857,CUST003668,Savings,Closed,16110.26,2021-12-30,BR0066
ACC0004858,CUST002212,Savings,Active,19038.73,2021-11-16,BR0018
ACC0004859,CUST002933,Chequing,Active,13550.1,2025-09-09,BR0067
ACC0004860,CUST000478,Chequing,Active,7648.81,2022-11-15,BR0084
ACC0004861,CUST000629,Savings,Dormant,2603.14,2018-10-07,BR0037
ACC0004862,CUST001972,Chequing,Active,6762.59,2025-04-09,BR0077
ACC0004863,CUST003038,Line of Credit,Active,11800.9,2020-04-04,BR0016
ACC0004864,CUST004691,Chequing,Dormant,11067.33,2023-05-14,BR0051
ACC0004865,CUST003372,Line of Credit,Active,6382.44,2024-09-06,BR0096
ACC0004866,CUST004152,Line of Credit,Active,6077.73,2019-11-21,BR0003
ACC0004867,CUST001196,Chequing,Active,8827.54,2019-12-21,BR0077
ACC0004868,CUST003018,Chequing,Active,7272.13,2021-01-24,BR0046
ACC0004869,CUST003174,Savings,Active,6740.91,2026-01-27,BR0017
ACC0004870,CUST001956,Chequing,Active,6546.93,2020-05-03,BR0029
ACC0004871,CUST001529,Line of Credit,Active,14603.53,2023-11-03,BR0014
ACC0004872,CUST001430,Chequing,Active,3595.5,2020-03-18,BR0088
ACC0004873,CUST002927,Chequing,Active,5863.19,2025-11-08,BR0070
ACC0004874,CUST000556,Chequing,Active,6067.87,2019-07-06,BR0061
ACC0004875,CUST002776,Chequing,Active,7770.44,2022-10-27,BR0071
ACC0004876,CUST000158,Line of Credit,Active,7137.16,2018-09-19,BR0077
ACC0004877,CUST003968,Chequing,Active,6859.07,2020-02-17,BR0067
ACC0004878,CUST001140,Line of Credit,Active,3746.87,2023-02-04,BR0083
ACC0004879,CUST000887,Savings,Active,7131.31,2024-11-28,BR0076
ACC0004880,CUST004124,Line of Credit,Active,10051.11,2019-06-16,BR0035
ACC0004881,CUST000317,Savings,Active,7926.24,2021-03-18,BR0024
ACC0004882,CUST001036,Savings,Active,3551.23,2023-03-06,BR0019
ACC0004883,CUST001638,Savings,Active,7485.15,2018-08-24,BR0092
ACC0004884,CUST004150,Line of Credit,Active,7209.22,2022-10-23,BR0022
ACC0004885,CUST000290,Line of Credit,Active,5724.8,2023-07-17,BR0095
ACC0004886,CUST000787,Line of Credit,Active,7976.18,2019-11-22,BR0098
ACC0004887,CUST004083,Savings,Dormant,4785.66,2021-09-14,BR0002
ACC0004888,CUST000907,Chequing,Active,10298.41,2020-10-05,BR0047
ACC0004889,CUST001230,Line of Credit,Active,18397.01,2023-03-09,BR0050
ACC0004890,CUST002589,Line of Credit,Active,10799.72,2024-10-19,BR0094
ACC0004891,CUST000540,Line of Credit,Active,4309.27,2025-08-06,BR0036
ACC0004892,CUST001934,Line of Credit,Active,9984.57,2026-02-20,BR0074
ACC0004893,CUST000812,Chequing,Active,11399.66,2019-09-29,BR0084
ACC0004894,CUST003016,Chequing,Active,8747.31,2019-05-23,BR0055
ACC0004895,CUST001746,Line of Credit,Active,9264.73,2021-10-09,BR0015
ACC0004896,CUST003255,Savings,Active,6748.76,2025-05-25,BR0096
ACC0004897,CUST002176,Line of Credit,Dormant,3187.96,2025-04-13,BR0043
ACC0004898,CUST003771,Line of Credit,Active,6477.63,2018-05-15,BR0046
ACC0004899,CUST001123,Savings,Active,3905.72,2021-12-17,BR0040
ACC0004900,CUST002070,Line of Credit,Active,6145.34,2023-11-21,BR0071
ACC0004901,CUST000922,Chequing,Active,5057.37,2023-03-11,BR0034
ACC0004902,CUST003083,Savings,Active,3737.56,2022-04-26,BR0089
ACC0004903,CUST003573,Chequing,Active,14284.98,2020-11-17,BR0081
ACC0004904,CUST003828,Line of Credit,Active,7050.97,2025-05-26,BR0085
ACC0004905,CUST002446,Savings,Active,5164.42,2019-12-06,BR0084
ACC0004906,CUST000009,Chequing,Active,2337.15,2026-04-16,BR0045
ACC0004907,CUST001369,Chequing,Active,11072.56,2022-04-24,BR0082
ACC0004908,CUST004467,Chequing,Dormant,8077.09,2024-09-04,BR0018
ACC0004909,CUST000094,Savings,Active,19844.73,2020-12-25,BR0058
ACC0004910,CUST002349,Line of Credit,Active,4546.42,2025-08-05,BR0087
ACC0004911,CUST001098,Savings,Active,13650.33,2026-01-03,BR0021
ACC0004912,CUST003168,Savings,Active,6476.39,2019-01-13,BR0088
ACC0004913,CUST000853,Savings,Active,4040.3,2020-03-09,BR0053
ACC0004914,CUST001700,Line of Credit,Dormant,5531.67,2020-07-05,BR0044
ACC0004915,CUST001543,Line of Credit,Closed,7551.67,2019-05-14,BR0006
ACC0004916,CUST003239,Savings,Dormant,5168.23,2019-12-23,BR0018
ACC0004917,CUST002075,Line of Credit,Active,3265.21,2021-09-10,BR0053
ACC0004918,CUST004354,Savings,Active,3949.26,2019-09-10,BR0019
ACC0004919,CUST001961,Line of Credit,Active,9491.07,2024-06-15,BR0022
ACC0004920,CUST001542,Savings,Active,3629.16,2025-10-05,BR0080
ACC0004921,CUST003861,Savings,Active,4751.02,2022-05-08,BR0077
ACC0004922,CUST003979,Line of Credit,Active,3717.8,2024-01-20,BR0066
ACC0004923,CUST000348,Line of Credit,Active,8195.42,2025-07-23,BR0058
ACC0004924,CUST001888,Chequing,Active,25235.31,2019-12-23,BR0012
ACC0004925,CUST000959,Line of Credit,Active,9268.67,2024-03-15,BR0029
ACC0004926,CUST001452,Savings,Active,4411.63,2020-07-27,BR0092
ACC0004927,CUST001189,Chequing,Active,8190.29,2020-03-14,BR0067
ACC0004928,CUST001692,Chequing,Active,4582.91,2020-09-24,BR0023
ACC0004929,CUST004782,Line of Credit,Active,7754.62,2024-10-25,BR0002
ACC0004930,CUST002203,Savings,Active,15231.49,2026-01-14,BR0067
