card_id,customer_id,account_id,card_type,card_status,credit_limit,issue_date
CARD0001977,CUST000206,ACC0005158,Visa Infinite,Active,1000.0,2025-08-02
CARD0001978,CUST001319,ACC0002946,Visa Classic,Active,15000.0,2023-07-05
CARD0001979,CUST002379,ACC0001499,Visa Classic,Active,10000.0,2021-10-19
CARD0001980,CUST001583,ACC0002942,Visa Classic,Active,1000.0,2026-02-08
CARD0001981,CUST001705,ACC0006925,Visa Infinite,Active,10000.0,2024-03-25
CARD0001982,CUST001255,ACC0006483,Visa Classic,Active,1000.0,2023-04-04
CARD0001983,CUST001663,ACC0006218,Visa Classic,Active,7500.0,2025-02-24
CARD0001984,CUST002277,ACC0006267,Cash Back,Active,15000.0,2026-02-12
CARD0001985,CUST002805,ACC0004825,Cash Back,Active,5000.0,2022-06-07
CARD0001986,CUST002220,ACC0005877,Visa Infinite,Active,2500.0,2025-04-28
CARD0001987,CUST001820,ACC0005966,Visa Infinite,Active,15000.0,2024-04-27
CARD0001988,CUST004785,ACC0003976,Cash Back,Active,15000.0,2022-09-05
CARD0001989,CUST001545,ACC0005203,Visa Infinite,Closed,5000.0,2026-04-04
CARD0001990,CUST003939,ACC0002511,Travel Rewards,Active,10000.0,2022-04-07
CARD0001991,CUST002498,ACC0002084,Cash Back,Active,10000.0,2025-05-25
CARD0001992,CUST002399,ACC0000706,Visa Classic,Active,7500.0,2026-02-14
CARD0001993,CUST002615,ACC0001873,Visa Infinite,Active,1000.0,2025-06-07
CARD0001994,CUST001840,ACC0002517,Cash Back,Active,2500.0,2025-12-02
CARD0001995,CUST001543,ACC0005580,Visa Classic,Active,20000.0,2024-01-27
CARD0001996,CUST002263,ACC0004668,Visa Classic,Active,15000.0,2026-03-28
CARD0001997,CUST002026,ACC0000058,Cash Back,Active,1000.0,2024-11-22
CARD0001998,CUST000434,ACC0001919,Travel Rewards,Active,7500.0,2023-04-06
CARD0001999,CUST002877,ACC0007903,Cash Back,Active,1000.0,2021-12-17
CARD0002000,CUST003591,ACC0003729,Visa Classic,Active,5000.0,2026-05-07
